,Bigram,Frequency
6553,"('theyre', 'locked')",1
6554,"('send', 'help')",1
6555,"('know', 'send')",1
6556,"('deal', 'need')",1
6557,"('big', 'deal')",1
6558,"('come', 'big')",1
6559,"('well', 'come')",1
6560,"('waiting', 'well')",1
6561,"('could', 'waiting')",1
6562,"('around', 'could')",1
6563,"('commotion', 'around')",1
6564,"('cause', 'commotion')",1
6565,"('want', 'cause')",1
6566,"('building', 'going')",1
6567,"('back', 'building')",1
6568,"('parked', 'door')",1
6569,"('parked', 'residents')",1
6570,"('back', 'cars')",1
6571,"('ok', 'door')",1
6572,"('l', 'ok')",1
6573,"('know', 'door')",1
6574,"('near', 'know')",1
6575,"('right', 'near')",1
6576,"('well', 'room')",1
6577,"('people', 'well')",1
6578,"('older', 'people')",1
6579,"('know', 'room')",1
6580,"('go', 'yeah')",1
6581,"('know', 'cold')",1
6582,"('im', 'way')",1
6583,"('inside', 'dont')",1
6584,"('parked', 'sit')",1
6585,"('lot', 'residents')",1
6586,"('parks', 'lot')",1
6587,"('staff', 'parks')",1
6588,"('back', 'staff')",1
6589,"('l', 'around')",1
6590,"('itll', 'take')",1
6591,"('long', 'itll')",1
6592,"('know', 'long')",1
6593,"('go', 'dont')",1
6594,"('great', 'im')",1
6595,"('would', 'great')",1
6596,"('doral', 'yeah')",1
6597,"('meet', 'doral')",1
6598,"('want', 'meet')",1
6599,"('mean', 'want')",1
6600,"('legend', 'mean')",1
6601,"('nurses', 'legend')",1
6602,"('example', 'nurses')",1
6603,"('get', 'example')",1
6604,"('around', 'get')",1
6605,"('meet', 'around')",1
6606,"('well', 'meet')",1
6607,"('front', 'well')",1
6608,"('way', 'front')",1
6609,"('walk', 'way')",1
6610,"('want', 'walk')",1
6611,"('back', 'dont')",1
6612,"('alright', 'shortness')",1
6613,"('youre', 'kind')",1
6614,"('drive', 'give')",1
6615,"('emergency', '8199')",1
6616,"('way', 'anything')",1
6617,"('alright', 'weve')",1
6618,"('female', 'alright')",1
6619,"('88', 'female')",1
6620,"('keep', '88')",1
6621,"('would', 'keep')",1
6622,"('meet', 'yes')",1
6623,"('building', 'someone')",1
6624,"('back', 'side')",1
6625,"('curved', 'around')",1
6626,"('pull', 'curved')",1
6627,"('eye', 'pull')",1
6628,"('door', 'eye')",1
6629,"('yes', 'door')",1
6630,"('go', 'yes')",1
6631,"('control', 'certain')",1
6632,"('able', 'control')",1
6633,"('havent', 'able')",1
6634,"('unrelentless', 'nausea')",1
6635,"('today', 'unrelentless')",1
6636,"('patient', 'today')",1
6637,"('4597', 'okay')",1
6638,"('368', '4597')",1
6639,"('740', '368')",1
6640,"('rn', 'phone')",1
6641,"('ross', 'rn')",1
6642,"('sarah', 'ross')",1
6643,"('name', 'sarah')",1
6644,"('263', 'yep')",1
6645,"('back', 'thank')",1
6646,"('center', 'ok')",1
6647,"('263', 'thank')",1
6648,"('ok', 'ennett')",1
6649,"('trail', '8199')",1
6650,"('end', 'bear')",1
6651,"('dispatched', 'end')",1
6652,"('right', 'dispatched')",1
6653,"('78', 'okay')",1
6654,"('old', '78')",1
6655,"('come', 'love')",1
6656,"('front', 'okay')",1
6657,"('station', 'front')",1
6658,"('al19', 'station')",1
6659,"('right', 'al19')",1
6660,"('room', 'right')",1
6661,"('right', 'emergency')",1
6662,"('drop', 'right')",1
6663,"('family', 'drop')",1
6664,"('get', 'family')",1
6665,"('8', 'get')",1
6666,"('right', '8')",1
6667,"('pain', 'rate')",1
6668,"('resident', 'complaining')",1
6669,"('marion', 'resident')",1
6670,"('happened', 'marion')",1
6671,"('thats', 'exactly')",1
6672,"('marion', 'think')",1
6673,"('name', 'marion')",1
6674,"('7408793181', 'ok')",1
6675,"('disconnected', '7408793181')",1
6676,"('trail', 'right')",1
6677,"('ennett', 'bear')",1
6678,"('thank', '263')",1
6679,"('number', '263')",1
6680,"('kind', 'nervous')",1
6681,"('yeah', 'son')",1
6682,"('number', 'reach')",1
6683,"('pardon', 'phone')",1
6684,"('need', 'pardon')",1
6685,"('could', 'reach')",1
6686,"('number', 'could')",1
6687,"('lois', 'good')",1
6688,"('denton', 'lois')",1
6689,"('extension', 'denton')",1
6690,"('low', 'extension')",1
6691,"('name', 'low')",1
6692,"('uh', 'name')",1
6693,"('sure', 'uh')",1
6694,"('take', 'sure')",1
6695,"('mask', 'take')",1
6696,"('got', 'mask')",1
6697,"('ok', 'ive')",1
6698,"('covid', 'ok')",1
6699,"('anything', 'right')",1
6700,"('uh', 'covid')",1
6701,"('prior', 'uh')",1
6702,"('oh', 'prior')",1
6703,"('earlier', 'oh')",1
6704,"('prior', 'fall')",1
6705,"('pardon', 'pain')",1
6706,"('phone', 'pardon')",1
6707,"('prior', 'phone')",1
6708,"('ian', 'pain')",1
6709,"('alright', 'ian')",1
6710,"('nervous', 'know')",1
6711,"('need', 'oh')",1
6712,"('son', 'going')",1
6713,"('terrace', 'room')",1
6714,"('going', 'call')",1
6715,"('theyre', 'terrace')",1
6716,"('number', 'theyre')",1
6717,"('unit', 'room')",1
6718,"('hospital', 'unit')",1
6719,"('transferred', 'hospital')",1
6720,"('needs', 'transferred')",1
6721,"('resident', 'needs')",1
6722,"('yep', 'got')",1
6723,"('yes', 'yep')",1
6724,"('address', 'patient')",1
6725,"('okay', 'address')",1
6726,"('village', '100')",1
6727,"('christian', 'village')",1
6728,"('willowbrook', 'christian')",1
6729,"('im', 'willowbrook')",1
6730,"('phone', 'minute')",1
6731,"('call', 'phone')",1
6732,"('ok', 'ill')",1
6733,"('thats', 'ok')",1
6734,"('going', 'dont')",1
6735,"('ill', 'keep')",1
6736,"('ah', 'hold')",1
6737,"('bother', 'ah')",1
6738,"('hate', 'bother')",1
6739,"('car', 'hate')",1
6740,"('hard', 'get')",1
6741,"('would', 'hard')",1
6742,"('thought', 'would')",1
6743,"('call', 'thought')",1
6744,"('nurses', 'recommend')",1
6745,"('recommend', 'doctor')",1
6746,"('doctor', 'recommends')",1
6747,"('porch', 'wait')",1
6748,"('go', 'sit')",1
6749,"('friends', 'im')",1
6750,"('new', 'friends')",1
6751,"('introduce', 'new')",1
6752,"('like', 'introduce')",1
6753,"('friendly', 'like')",1
6754,"('theyre', 'friendly')",1
6755,"('bite', 'theyre')",1
6756,"('dont', 'bite')",1
6757,"('dogs', 'dont')",1
6758,"('dogs', 'dogs')",1
6759,"('two', 'dogs')",1
6760,"('want', 'two')",1
6761,"('minics', 'get')",1
6762,"('outside', 'minics')",1
6763,"('wait', 'outside')",1
6764,"('go', 'wait')",1
6765,"('comfortable', 'well')",1
6766,"('alright', 'want')",1
6767,"('truck', 'pain')",1
6768,"('heavy', 'truck')",1
6769,"('pretty', 'heavy')",1
6770,"('experiencing', 'pretty')",1
6771,"('yeah', 'experiencing')",1
6772,"('fine', 'yeah')",1
6773,"('easy', 'way')",1
6774,"('okay', 'easy')",1
6775,"('depending', 'thats')",1
6776,"('take', 'depending')",1
6777,"('sit', 'porch')",1
6778,"('wait', 'medic')",1
6779,"('know', 'whether')",1
6780,"('medic', 'get')",1
6781,"('shift', 'okay')",1
6782,"('ship', 'shift')",1
6783,"('shift', 'ship')",1
6784,"('youre', 'shift')",1
6785,"('really', 'close')",1
6786,"('work', 'like')",1
6787,"('ago', 'work')",1
6788,"('okay', 'days')",1
6789,"('know', 'ive')",1
6790,"('positive', 'dont')",1
6791,"('tested', 'positive')",1
6792,"('person', 'tested')",1
6793,"('exposed', 'person')",1
6794,"('work', 'exposed')",1
6795,"('say', 'work')",1
6796,"('however', 'say')",1
6797,"('ahead', 'however')",1
6798,"('experiences', 'okay')",1
6799,"('covid', 'experiences')",1
6800,"('weve', 'covid')",1
6801,"('uh', 'maam')",1
6802,"('covid', 'uh')",1
6803,"('residence', 'cough')",1
6804,"('anybody', 'residence')",1
6805,"('calm', 'anybody')",1
6806,"('anything', 'try')",1
6807,"('hot', 'anything')",1
6808,"('feel', 'hot')",1
6809,"('clothing', 'start')",1
6810,"('whether', 'take')",1
6811,"('lets', 'take')",1
6812,"('mask', 'medics')",1
6813,"('im', 'breathing')",1
6814,"('point', 'im')",1
6815,"('umm', 'point')",1
6816,"('move', 'umm')",1
6817,"('maam', 'pain')",1
6818,"('um', 'maam')",1
6819,"('saying', 'know')",1
6820,"('routes', 'saying')",1
6821,"('marketing', 'routes')",1
6822,"('medics', 'marketing')",1
6823,"('able', 'medics')",1
6824,"('woke', 'able')",1
6825,"('time', 'woke')",1
6826,"('spent', 'time')",1
6827,"('9am', 'spent')",1
6828,"('around', '9am')",1
6829,"('umm', 'probably')",1
6830,"('started', 'umm')",1
6831,"('time', 'morning')",1
6832,"('worse', 'okay')",1
6833,"('morning', 'got')",1
6834,"('bit', 'morning')",1
6835,"('gradual', 'feeling')",1
6836,"('gradual', 'kind')",1
6837,"('reason', 'okay')",1
6838,"('day', 'reason')",1
6839,"('range', 'day')",1
6840,"('spanned', 'pulled')",1
6841,"('pain', 'spanned')",1
6842,"('starting', 'chest')",1
6843,"('saying', 'im')",1
6844,"('im', 'alive')",1
6845,"('well', 'lets')",1
6846,"('alive', 'im')",1
6847,"('cialis', 'maam')",1
6848,"('right', 'use')",1
6849,"('dont', 'use')",1
6850,"('alcoholic', 'dont')",1
6851,"('thing', 'alcoholic')",1
6852,"('drugs', 'thing')",1
6853,"('agree', 'drugs')",1
6854,"('dont', 'agree')",1
6855,"('absolutely', 'dont')",1
6856,"('drugs', 'absolutely')",1
6857,"('used', 'illegal')",1
6858,"('youve', 'come')",1
6859,"('chance', 'youve')",1
6860,"('know', 'maam')",1
6861,"('yet', 'know')",1
6862,"('taken', 'yet')",1
6863,"('havent', 'taken')",1
6864,"('aspirin', 'havent')",1
6865,"('niture', 'aspirin')",1
6866,"('right', 'niture')",1
6867,"('say', 'pain')",1
6868,"('right', 'would')",1
6869,"('history', 'right')",1
6870,"('vomited', 'yet')",1
6871,"('amountiated', 'havent')",1
6872,"('little', 'amountiated')",1
6873,"('well', 'feel')",1
6874,"('vomiting', 'well')",1
6875,"('feel', 'short')",1
6876,"('ill', 'mask')",1
6877,"('well', 'weve')",1
6878,"('went', 'numb')",1
6879,"('trailer', 'dont')",1
6880,"('sure', 'came')",1
6881,"('33', 'yeah')",1
6882,"('lot', '33')",1
6883,"('wait', 'sorry')",1
6884,"('cant', 'wait')",1
6885,"('bye', 'cant')",1
6886,"('jump', 'bye')",1
6887,"('want', 'hear')",1
6888,"('jump', 'want')",1
6889,"('anyone', 'know')",1
6890,"('trailer', 'anyone')",1
6891,"('fucking', 'trailer')",1
6892,"('responsive', 'fucking')",1
6893,"('getting', 'responsive')",1
6894,"('shes', 'getting')",1
6895,"('aware', 'shes')",1
6896,"('couch', 'breathing')",1
6897,"('staying', 'couch')",1
6898,"('unresponsive', 'staying')",1
6899,"('shes', 'unresponsive')",1
6900,"('mine', 'said')",1
6901,"('buddy', 'mine')",1
6902,"('33', 'buddy')",1
6903,"('33', '33')",1
6904,"('lat', '33')",1
6905,"('street', 'lat')",1
6906,"('south', 'sandusky')",1
6907,"('225', 'south')",1
6908,"('address', '225')",1
6909,"('came', 'trailer')",1
6910,"('get', 'trailer')",1
6911,"('unresponsive', 'camp')",1
6912,"('trailer', 'give')",1
6913,"('guys', 'whats')",1
6914,"('ash', 'guys')",1
6915,"('names', 'ash')",1
6916,"('ashley', 'names')",1
6917,"('open', 'ashley')",1
6918,"('open', 'open')",1
6919,"('shes', 'open')",1
6920,"('unresponsive', 'yeah')",1
6921,"('thats', 'unresponsive')",1
6922,"('person', 'thats')",1
6923,"('issues', 'person')",1
6924,"('background', 'medical')",1
6925,"('military', 'background')",1
6926,"('shes', 'military')",1
6927,"('right', 'shes')",1
6928,"('mine', 'shes')",1
6929,"('trailer', 'neighbor')",1
6930,"('go', 'trailer')",1
6931,"('willing', 'go')",1
6932,"('nobodys', 'willing')",1
6933,"('said', 'nobodys')",1
6934,"('umm', 'said')",1
6935,"('alright', 'umm')",1
6936,"('cpr', 'alright')",1
6937,"('anyone', 'cpr')",1
6938,"('theres', 'anyone')",1
6939,"('okay', 'theres')",1
6940,"('closed', 'okay')",1
6941,"('give', 'closed')",1
6942,"('camp', 'okay')",1
6943,"('mine', 'unresponsive')",1
6944,"('got', 'en')",1
6945,"('theres', 'questions')",1
6946,"('definitely', 'wrong')",1
6947,"('somethings', 'definitely')",1
6948,"('shes', 'somethings')",1
6949,"('attack', 'little')",1
6950,"('thinks', 'shes')",1
6951,"('pain', 'thinks')",1
6952,"('complaining', 'bad')",1
6953,"('maryland', 'shes')",1
6954,"('calling', 'maryland')",1
6955,"('maam', 'calling')",1
6956,"('lane', 'yes')",1
6957,"('thats', '6997')",1
6958,"('lane', 'thats')",1
6959,"('mother', '6997')",1
6960,"('im', 'mother')",1
6961,"('sorry', 'oh')",1
6962,"('actually', 'im')",1
6963,"('address', 'actually')",1
6964,"('651', 'im')",1
6965,"('emergency', '651')",1
6966,"('breathing', '911')",1
6967,"('problem', 'bye')",1
6968,"('help', 'problem')",1
6969,"('appreciate', 'help')",1
6970,"('maam', 'appreciate')",1
6971,"('thank', 'maam')",1
6972,"('us', 'right')",1
6973,"('changes', 'call')",1
6974,"('route', 'anything')",1
6975,"('medic', 'theres')",1
6976,"('sure', 'name')",1
6977,"('talked', 'neighbor')",1
6978,"('name', 'alan')",1
6979,"('emergency', 'talked')",1
6980,"('says', 'says')",1
6981,"('pain', 'says')",1
6982,"('says', 'back')",1
6983,"('like', 'says')",1
6984,"('legs', 'anything')",1
6985,"('got', 'feel')",1
6986,"('fine', 'got')",1
6987,"('phone', 'fine')",1
6988,"('ago', 'phone')",1
6989,"('talked', 'hour')",1
6990,"('sudden', 'talked')",1
6991,"('fairly', 'sudden')",1
6992,"('im', 'fairly')",1
6993,"('gradually', 'im')",1
6994,"('says', 'know')",1
6995,"('breast', 'says')",1
6996,"('past', 'pain')",1
6997,"('issues', 'past')",1
6998,"('right', 'issues')",1
6999,"('88', 'conscious')",1
7000,"('shes', '88')",1
7001,"('7509', 'yes')",1
7002,"('number', '7509')",1
7003,"('four', 'phone')",1
7004,"('son', 'last')",1
7005,"('shummer', 'son')",1
7006,"('v', 'shummer')",1
7007,"('alan', 'v')",1
7008,"('numb', 'starting')",1
7009,"('face', 'went')",1
7010,"('recommends', 'goes')",1
7011,"('graduate', 'okay')",1
7012,"('started', 'come')",1
7013,"('problems', 'maam')",1
7014,"('ambulance', 'yes')",1
7015,"('dont', 'need')",1
7016,"('bigger', 'dont')",1
7017,"('got', 'bigger')",1
7018,"('maam', 'theyve')",1
7019,"('ambulance', 'maam')",1
7020,"('time', 'ambulance')",1
7021,"('wasting', 'time')",1
7022,"('hes', 'wasting')",1
7023,"('park', 'hes')",1
7024,"('home', 'park')",1
7025,"('mobile', 'home')",1
7026,"('lake', 'mobile')",1
7027,"('crystal', 'lake')",1
7028,"('116', 'crystal')",1
7029,"('lot', '116')",1
7030,"('going', 'lot')",1
7031,"('medics', 'going')",1
7032,"('road', 'ive')",1
7033,"('hanover', 'road')",1
7034,"('1330', 'hanover')",1
7035,"('okay', '1330')",1
7036,"('27', 'okay')",1
7037,"('im', '27')",1
7038,"('angela', 'okay')",1
7039,"('hear', 'angela')",1
7040,"('yes', 'hear')",1
7041,"('gradually', 'graduate')",1
7042,"('center', 'thank')",1
7043,"('annie', 'bye')",1
7044,"('hello', 'oneone')",1
7045,"('keep', 'phone')",1
7046,"('delay', 'im')",1
7047,"('going', 'delay')",1
7048,"('isnt', 'going')",1
7049,"('way', 'isnt')",1
7050,"('might', 'heart')",1
7051,"('busy', 'thinks')",1
7052,"('feel', 'busy')",1
7053,"('feels', 'feel')",1
7054,"('forth', 'feels')",1
7055,"('collarbone', 'forth')",1
7056,"('symptoms', 'chest')",1
7057,"('shes', 'symptoms')",1
7058,"('come', 'shes')",1
7059,"('recommending', 'squad')",1
7060,"('theyre', 'recommending')",1
7061,"('nurse', 'theyre')",1
7062,"('triage', 'nurse')",1
7063,"('nurse', 'triage')",1
7064,"('got', 'nurse')",1
7065,"('wife', 'chest')",1
7066,"('going', 'wife')",1
7067,"('dog', 'okay')",1
7068,"('dog', 'isnt')",1
7069,"('b', 'isnt')",1
7070,"('apartment', 'b')",1
7071,"('287', 'chelsea')",1
7072,"('emergency', '287')",1
7073,"('oneone', 'address')",1
7074,"('im', 'yes')",1
7075,"('okay', 'annie')",1
7076,"('shes', '45')",1
7077,"('mouth', 'think')",1
7078,"('bye', 'pain')",1
7079,"('night', 'okay')",1
7080,"('gradually', 'night')",1
7081,"('alright', 'come')",1
7082,"('night', 'alright')",1
7083,"('um', 'pain')",1
7084,"('domerile', 'pain')",1
7085,"('concern', 'domerile')",1
7086,"('okay', 'concern')",1
7087,"('doesnt', 'okay')",1
7088,"('sometimes', 'doesnt')",1
7089,"('works', 'sometimes')",1
7090,"('sometimes', 'works')",1
7091,"('medication', 'sometimes')",1
7092,"('problems', 'shes')",1
7093,"('diarrhea', 'problems')",1
7094,"('thing', 'diarrhea')",1
7095,"('cramping', 'thing')",1
7096,"('like', 'cramping')",1
7097,"('redness', 'like')",1
7098,"('rhythm', 'redness')",1
7099,"('around', 'rhythm')",1
7100,"('pain', 'around')",1
7101,"('oak', 'bye')",1
7102,"('685', 'oak')",1
7103,"('old', '685')",1
7104,"('tests', 'okay')",1
7105,"('hospital', 'tests')",1
7106,"('goes', 'hospital')",1
7107,"('breathes', 'mouth')",1
7108,"('think', 'constant')",1
7109,"('worsens', 'give')",1
7110,"('constant', 'pain')",1
7111,"('changes', 'worsens')",1
7112,"('drive', 'sit')",1
7113,"('cotswold', 'drive')",1
7114,"('217', 'cotswold')",1
7115,"('way', '217')",1
7116,"('maam', 'back')",1
7117,"('drugs', 'maam')",1
7118,"('yes', 'recently')",1
7119,"('history', 'yes')",1
7120,"('questions', 'experiencing')",1
7121,"('fallen', 'yeah')",1
7122,"('shes', 'fallen')",1
7123,"('times', 'shes')",1
7124,"('guys', 'couple')",1
7125,"('history', 'guys')",1
7126,"('medical', 'history')",1
7127,"('quite', 'medical')",1
7128,"('anymore', 'quite')",1
7129,"('take', 'anymore')",1
7130,"('well', 'really')",1
7131,"('dosage', 'well')",1
7132,"('small', 'dosage')",1
7133,"('nitroglyphthon', 'aspirin')",1
7134,"('take', 'nitroglyphthon')",1
7135,"('profusely', 'take')",1
7136,"('bombing', 'sweating')",1
7137,"('end', 'bombing')",1
7138,"('know', 'end')",1
7139,"('breath', 'know')",1
7140,"('information', 'theyre')",1
7141,"('45', 'years')",1
7142,"('starting', 'face')",1
7143,"('station', 'road')",1
7144,"('jim', 'medics')",1
7145,"('alright', 'jim')",1
7146,"('williamson', 'alright')",1
7147,"('jim', 'williamson')",1
7148,"('name', 'jim')",1
7149,"('thank', 'get')",1
7150,"('downstairs', 'yes')",1
7151,"('help', 'downstairs')",1
7152,"('hang', 'help')",1
7153,"('need', 'hang')",1
7154,"('well', 'need')",1
7155,"('downstairs', 'well')",1
7156,"('get', 'downstairs')",1
7157,"('help', 'wants')",1
7158,"('ill', 'help')",1
7159,"('want', 'look')",1
7160,"('right', 'want')",1
7161,"('talking', 'theyre')",1
7162,"('people', 'coming')",1
7163,"('got', 'people')",1
7164,"('today', 'got')",1
7165,"('taking', 'today')",1
7166,"('thank', 'shes')",1
7167,"('pete', 'aspirin')",1
7168,"('gas', 'pete')",1
7169,"('take', 'gas')",1
7170,"('aspirin', 'didnt')",1
7171,"('x', 'normally')",1
7172,"('send', 'x')",1
7173,"('coming', 'station')",1
7174,"('road', 'shortly')",1
7175,"('ago', '16')",1
7176,"('emergency', '3487')",1
7177,"('day', 'starting')",1
7178,"('one', 'day')",1
7179,"('range', 'one')",1
7180,"('pain', 'pulled')",1
7181,"('hospitalized', 'chest')",1
7182,"('army', 'hospitalized')",1
7183,"('well', 'army')",1
7184,"('46', 'years')",1
7185,"('shane', '46')",1
7186,"('old', 'shane')",1
7187,"('alright', 'old')",1
7188,"('thats', 'chest')",1
7189,"('somewhere', 'mean')",1
7190,"('pain', 'somewhere')",1
7191,"('uncomfortable', 'pain')",1
7192,"('whats', 'uncomfortable')",1
7193,"('spot', 'okay')",1
7194,"('like', 'spot')",1
7195,"('uncomfortable', 'would')",1
7196,"('little', 'uncomfortable')",1
7197,"('mam', 'okay')",1
7198,"('shane', 'mam')",1
7199,"('name', 'shane')",1
7200,"('7404170953', 'name')",1
7201,"('calling', '7404170953')",1
7202,"('bob', 'whats')",1
7203,"('name', 'bob')",1
7204,"('panhandle', 'road')",1
7205,"('3487', 'panhandle')",1
7206,"('try', 'send')",1
7207,"('text', '16')",1
7208,"('old', '45')",1
7209,"('youre', 'still')",1
7210,"('pay', 'brandon')",1
7211,"('going', 'pay')",1
7212,"('heard', 'going')",1
7213,"('else', 'heard')",1
7214,"('told', 'feeling')",1
7215,"('youve', 'told')",1
7216,"('issues', 'youve')",1
7217,"('pain', 'issues')",1
7218,"('shed', 'chest')",1
7219,"('collarbone', 'shed')",1
7220,"('night', 'said')",1
7221,"('throughout', 'night')",1
7222,"('weird', 'throughout')",1
7223,"('really', 'weird')",1
7224,"('saw', 'really')",1
7225,"('since', 'saw')",1
7226,"('pm', 'gotten')",1
7227,"('5', 'pm')",1
7228,"('started', '5')",1
7229,"('randy', 'pain')",1
7230,"('right', 'randy')",1
7231,"('5pm', 'right')",1
7232,"('tonight', '5pm')",1
7233,"('start', 'tonight')",1
7234,"('card', 'pain')",1
7235,"('history', 'card')",1
7236,"('yes', 'history')",1
7237,"('problem', 'yes')",1
7238,"('45', 'okay')",1
7239,"('brandon', 'youre')",1
7240,"('still', 'making')",1
7241,"('see', 'text')",1
7242,"('making', 'collar')",1
7243,"('dont', 'brandy')",1
7244,"('rate', 'dont')",1
7245,"('sweaty', 'rapid')",1
7246,"('clammy', 'sweaty')",1
7247,"('though', 'little')",1
7248,"('clammy', 'though')",1
7249,"('shes', 'clammy')",1
7250,"('heavy', 'mean')",1
7251,"('excessively', 'heavy')",1
7252,"('heavy', 'excessively')",1
7253,"('kind', 'heavy')",1
7254,"('breathing', 'kind')",1
7255,"('umm', 'keep')",1
7256,"('breath', 'umm')",1
7257,"('thats', 'feel')",1
7258,"('jizzing', 'mean')",1
7259,"('also', 'jizzing')",1
7260,"('breathe', 'shes')",1
7261,"('river', 'breathe')",1
7262,"('change', 'river')",1
7263,"('got', 'change')",1
7264,"('breathe', 'got')",1
7265,"('moves', 'breathe')",1
7266,"('neck', 'pain')",1
7267,"('collarbone', 'neck')",1
7268,"('fixed', 'collarbone')",1
